pic_id,response,n,i,j,data_id,sample_size,test_param,param_value,p_value,obs_plot_location,pic_name,experiment,difficulty,data_name,target
202,1,9,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,TRUE
202,2,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,3,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,4,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,5,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,6,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,7,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,8,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,9,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,10,1,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,11,1,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,12,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,13,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,14,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,15,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,16,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,17,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,18,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,19,0,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
202,20,19,21,2,21,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25,TRUE
203,1,4,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,TRUE
203,2,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,3,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,4,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,5,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,6,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,7,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,8,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,9,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,10,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,11,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,12,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,13,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,14,0.5,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,15,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,16,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,17,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,18,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,19,0,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
203,20,14.5,21,3,21,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25,TRUE
204,1,6,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,TRUE
204,2,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,3,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,4,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,5,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,6,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,7,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,8,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,9,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,10,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,11,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,12,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,13,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,14,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,15,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,16,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,17,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,18,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,19,0,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
204,20,14,21,4,21,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25,TRUE
205,1,6,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,TRUE
205,2,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,3,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,4,4.333333333333333,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,5,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,6,2,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,7,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,8,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,9,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,10,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,11,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,12,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,13,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,14,0.3333333333333333,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,15,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,16,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,17,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,18,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,19,0,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
205,20,13.333333333333334,21,5,21,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25,TRUE
206,1,4,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,TRUE
206,2,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,3,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,4,3,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,5,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,6,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,7,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,8,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,9,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,10,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,11,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,12,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,13,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,14,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,15,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,16,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
206,17,0,21,6,21,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20, 4",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25,FALSE
