study,test_param,pic_id,pic_name,obs_plot_location,response_no,n
turk5,dotplot,609,dotplot_1_15_5_6_10.png,10,12,0
turk5,dotplot,609,dotplot_1_15_5_6_10.png,10,13,0
turk5,dotplot,609,dotplot_1_15_5_6_10.png,10,14,0
turk5,dotplot,609,dotplot_1_15_5_6_10.png,10,15,0
turk5,dotplot,609,dotplot_1_15_5_6_10.png,10,16,0
turk5,dotplot,609,dotplot_1_15_5_6_10.png,10,17,0
turk5,dotplot,609,dotplot_1_15_5_6_10.png,10,18,0
turk5,dotplot,609,dotplot_1_15_5_6_10.png,10,19,1
turk5,dotplot,609,dotplot_1_15_5_6_10.png,10,20,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,1,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,2,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,3,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,4,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,5,1
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,6,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,7,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,8,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,9,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,10,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,11,1
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,12,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,13,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,14,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,15,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,16,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,17,2
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,18,1
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,19,0
turk5,dotplot,610,dotplot_1_15_5_8_17.png,17,20,3
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,1,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,2,2
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,3,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,4,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,5,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,6,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,7,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,8,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,9,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,10,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,11,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,12,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,13,3
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,14,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,15,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,16,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,17,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,18,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,19,0
turk5,dotplot,611,dotplot_1_45_15_10_13.png,13,20,1
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,1,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,2,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,3,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,4,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,5,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,6,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,7,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,8,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,9,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,10,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,11,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,12,3
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,13,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,14,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,15,1
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,16,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,17,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,18,0
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,19,1
turk5,dotplot,612,dotplot_1_45_15_12_19.png,19,20,1
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,1,1
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,2,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,3,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,4,1
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,5,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,6,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,7,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,8,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,9,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,10,1
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,11,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,12,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,13,2
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,14,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,15,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,16,2
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,17,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,18,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,19,0
turk5,dotplot,613,dotplot_1_45_15_4_5.png,5,20,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,1,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,2,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,3,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,4,2
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,5,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,6,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,7,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,8,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,9,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,10,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,11,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,12,3
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,13,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,14,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,15,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,16,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,17,1
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,18,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,19,0
turk5,dotplot,614,dotplot_1_45_15_6_4.png,4,20,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,1,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,2,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,3,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,4,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,5,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,6,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,7,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,8,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,9,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,10,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,11,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,12,5
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,13,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,14,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,15,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,16,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,17,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,18,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,19,0
turk5,dotplot,615,dotplot_1_45_15_8_12.png,12,20,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,1,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,2,8
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,3,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,4,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,5,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,6,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,7,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,8,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,9,1
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,10,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,11,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,12,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,13,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,14,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,15,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,16,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,17,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,18,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,19,0
turk5,dotplot,616,dotplot_1_45_30_10_2.png,2,20,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,1,1
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,2,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,3,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,4,2
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,5,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,6,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,7,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,8,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,9,2
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,10,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,11,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,12,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,13,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,14,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,15,1
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,16,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,17,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,18,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,19,0
turk5,dotplot,617,dotplot_1_45_30_12_9.png,9,20,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,1,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,2,1
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,3,1
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,4,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,5,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,6,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,7,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,8,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,9,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,10,1
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,11,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,12,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,13,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,14,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,15,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,16,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,17,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,18,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,19,0
turk5,dotplot,618,dotplot_1_45_30_4_3.png,3,20,1
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,1,1
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,2,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,3,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,4,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,5,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,6,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,7,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,8,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,9,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,10,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,11,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,12,1
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,13,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,14,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,15,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,16,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,17,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,18,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,19,0
turk5,dotplot,619,dotplot_1_45_30_6_12.png,12,20,2
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,1,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,2,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,3,1
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,4,5
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,5,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,6,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,7,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,8,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,9,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,10,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,11,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,12,1
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,13,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,14,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,15,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,16,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,17,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,18,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,19,0
turk5,dotplot,620,dotplot_1_45_30_8_4.png,4,20,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,1,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,2,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,3,2
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,4,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,5,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,6,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,7,1
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,8,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,9,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,10,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,11,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,12,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,13,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,14,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,15,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,16,1
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,17,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,18,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,19,0
turk5,dotplot,621,dotplot_1_45_45_10_7.png,7,20,1
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,1,2
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,2,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,3,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,4,3
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,5,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,6,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,7,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,8,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,9,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,10,3
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,11,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,12,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,13,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,14,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,15,1
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,16,1
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,17,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,18,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,19,0
turk5,dotplot,622,dotplot_1_45_45_12_10.png,10,20,1
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,1,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,2,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,3,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,4,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,5,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,6,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,7,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,8,1
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,9,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,10,1
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,11,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,12,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,13,1
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,14,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,15,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,16,2
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,17,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,18,1
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,19,0
turk5,dotplot,623,dotplot_1_45_45_4_8.png,8,20,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,1,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,2,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,3,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,4,1
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,5,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,6,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,7,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,8,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,9,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,10,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,11,3
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,12,1
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,13,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,14,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,15,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,16,2
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,17,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,18,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,19,0
turk5,dotplot,624,dotplot_1_45_45_6_13.png,13,20,3
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,1,1
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,2,1
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,3,0
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,4,1
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,5,1
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,6,1
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,7,1
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,8,0
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,9,1
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,10,0
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,11,0
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,12,3
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,13,0
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,14,0
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,15,0
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,16,0
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,17,1
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,18,0
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,19,0
turk5,dotplot,625,dotplot_1_45_45_8_20.png,20,20,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,1,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,2,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,3,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,4,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,5,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,6,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,7,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,8,1
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,9,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,10,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,11,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,12,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,13,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,14,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,15,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,16,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,17,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,18,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,19,0
turk5,dotplot,626,dotplot_2_135_135_10_1.png,1,20,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,1,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,2,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,3,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,4,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,5,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,6,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,7,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,8,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,9,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,10,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,11,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,12,1
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,13,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,14,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,15,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,16,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,17,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,18,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,19,0
turk5,dotplot,627,dotplot_2_135_135_12_19.png,19,20,1
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,1,1
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,2,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,3,1
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,4,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,5,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,6,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,7,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,8,1
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,9,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,10,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,11,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,12,1
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,13,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,14,1
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,15,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,16,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,17,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,18,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,19,0
turk5,dotplot,628,dotplot_2_135_135_4_20.png,20,20,1
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,1,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,2,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,3,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,4,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,5,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,6,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,7,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,8,1
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,9,1
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,10,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,11,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,12,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,13,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,14,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,15,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,16,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,17,1
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,18,1
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,19,0
turk5,dotplot,629,dotplot_2_135_135_6_20.png,20,20,6
turk5,dotplot,630,dotplot_2_135_135_8_3.png,3,1,0
